26/01/2013	Messor bouvieri	Brisingr	Madrid, Ensanche de Vallecas	Primer día soleado tras varios días frios y cubiertos. Zona de descampados arenosos con hierbas bajas y pequeños matorrales. Hormiguero con 8 o 10 reinas aladas y multitud majors y cabezones.
11/06/2009	Tetramorium sp.	Ant_Ena	Madrid	Sobre las 21:30 vi las reinas ya fecundadas sin alas, supongo que el vuelo fue sobre las 20:00
11/06/2009	Tetramorium sp.	alberto_enfermero	salamanca pista de examenes de la dgt 11am, con una caló!!	y macho volando enganchados
10/06/2009	Pheidole pallidula	Anthein	Reus (Tarragona)	Vuelo masivo, a las 21:00 el suelo estaba lleno de reinas, la mayoría sin alas. Hace dos días llovió, la tarde no era muy calurosa.
10/06/2009	Lasius sp.	misson	Sevilla	Primer dia de calor (40ºC) después de unos días lluviosos y nublados. Vuelo a las 18:00 h. apenas viento, mucho calor.
10/06/2009	Pheidole pallidula	misson	Sevilla (Triana)	Vuelo masivo a las 22:30 h.
09/06/2009	Lasius niger	maestrogabi	Alhama de Murcia	No se aprecian vuelos masivos. Algunas reinas volando y unas pocas fecundadas por el suelo.Al atardecer.Día soleado con ligera brisa.Temperaturas sobre 30º max.
09/06/2009	Pheidole pallidula	Jorgettemo	L'eliana-Paterna (Valencia)	Vuelo notable, alados rondando por todos lados a partir de las 21:00 a partir de las 22:30 el suelo estaba lleno de reinas.
09/06/2009	Lasius sp.	Jorgettemo	L'eliana-Paterna (Valencia)	Vuelo poco notable, algun alado por el suelo a partir de las 22:00 a partir de las 23:00 se veian reinas.
08/06/2009	Pheidole pallidula	maestrogabi	Alhama de Murcia	Vuelos masivos en diversos puntos de la localidad, siempre al atardecer.
07/06/2009	Pheidole pallidula	Jorgettemo	L'eliana (Apenas 15-20 kilometros de valencia)	En un hormiguero salen volando muchas reinas, no veo que sea muy masivo, en otros hormigueros tambien hay aladas pero salen mas lentas. Ya veremos mañana.
07/06/2009	Pheidole pallidula	Tinky	Cártama (Málaga)	Pequeño vuelo, muchos machos y pocas princesas. Sobre las 22:00
06/06/2009	Formica subrufa	carlitus	Valencia, en los parques de Blasco Ibañez	Unas pocas reinas de Formica aun aladas se encontraban sobretodo protegiendose del sol en las sombras de los arboles. 14:00
06/06/2009	Pheidole pallidula	carlitus	Valencia, en los parques de Blasco Ibañez	Unas pocas reinas de Formica aun aladas se encontraban sobretodo protegiendose del sol en las sombras de los arboles. 14:00
05/06/2009	Pheidole sp.	kilian	tarragona	heran las 13:00 del mediodia, iba a casa y en la esquina un monton de reinas en els suelo y escondidas bajo piedras.
04/06/2009	Pheidole pallidula	lavro_91	Alicante, en las afueras.	Vuelo mediano, de 8:00 a 9:00 PM. Mas machos que hembras, temperatura 26 Cº y dia caluroso.
31/05/2009	Tetramorium sp.	EagleScreen	Madrid (Hortaleza)	Alados preparándose para despegar en torno a las 20:00. Día muy caluroso y soleado, lluvias pasajeras de tormenta los dos días anteriores.
31/05/2009	Pheidole pallidula	Tinky	Cártama (Málaga)	Varias reinas, sobre las 11 de la noche, en el patio de casa atraidas por la luz
30/05/2009	Lasius sp.	EagleScreen	Madrid (Hortaleza)	Reina fecundada correteando por el suelo a las 20:30, día caluroso, justo comenzaba a llover en una típica tormenta veraniega.
30/05/2009	Tetramorium sp.	EagleScreen	Madrid (Hortaleza)	Algunos vuelos en torno a las 20:30. Una reina fecundada a las 21:00. Día caluroso, estaba a punto de llover en una tipica tormenta veraniega.
30/05/2009	Lasius fuliginosus	MadGator	Cacicedo de Camargo, Cantabria	2 reinas en el patio de casa, las primeras de este año.
28/05/2009	Cataglyphis sp.	alberto_enfermero	bejar salamanca	un macho volando a las 13h en el poligono. la reina desalada de pratensis en una pared al atardecer.
28/05/2009	Formica pratensis	alberto_enfermero	bejar salamanca	un macho volando a las 13h en el poligono. la reina desalada de pratensis en una pared al atardecer.
27/05/2009	Cataglyphis ibericus	EagleScreen	Madrid (Hortaleza)	Hacia las 18:00 muchos machos y una reina fecundada en un solar de tierra. Día soleado y caluroso con vientos leves. Hace dos días llovía.
27/05/2009	Formica sp.	EagleScreen	Madrid (Hortaleza)	Una reina alada de Formica llega volando a mi terraza a las 16:45. Día soleado y caluroso con vientos leves. Hace dos días llovía.
26/05/2009	Pheidole pallidula	domi	Huelva(punta umbria)	vuelo masivo,impresionante todo el suelo lleno se veia casi negro el vuelo empezo sobre las 8 de la tarde.
25/05/2009	Pheidole pallidula	nico	Liria (Valencia)	Pequeños vuelos de media hora aproximadamente. Hace tres dias llovió y ayer hicieron un intento de vuelo.
25/05/2009	Tetramorium semilaeve	Gayo	La puebla de Mula(Murcia)	habian bastantes, muy bonitas.
20/05/2009	Myrmica rubra	alberto_enfermero	Béjar, salamanca	dia soleado, sin lluvia. paseando por una zona ajardinada.
17/05/2009	Cataglyphis sp.	XyVy	En Calle Pepe Pintado frente al nº 4 aproximadamente, en el El Palmar (La Paloma) - Murcia	Hora de salida aproximada entre la 13:00 y las 15:00 horas, avisté unos dos ejemplares de reina (hacía sol fuerte y algo de aire).
14/05/2009	Linepithema humile	eleazar776	Estepona (Malaga)	vi el traslado multiple de Reinas en hileras de estas hormigas, y en el dia de hoy vi numerosos alados machos en la boca de un homiguero pero eso si sin volar. (se aparean dentro del hormiguero)
12/05/2009	Pheidole pallidula	maestrogabi	Alhama de Murcia	Día caluroso (tª próximas a 30º C) y ligeramente nublado. Ligera brisa apenas perceptible y racheada. Aparecen las 1ªs reinas y 1 macho en la entrada del hormiguero sobre las 20:30.
20/04/2009	Goniomma sp.	AlvaroGE	Provincia de Segovia	Varios días atras con lluvias, buena temepratura y un viento suave. Encontradas al lado de un camino rodeado de pinar donde siempre da el sol y hay una gran cantidad de hormigueros de esta especie.
02/04/2009	Linepithema humile	Ben	Santiago de Chile	En Verano, entre 12 y 1 de la tarde.
07/03/2009	Messor marocanus	xcom	Puerto de Santa Maria	Los vuelos comienza a partir de la 1 de la tarde, vuelan el dia siguiente a un dia de lluvia con sol.
07/03/2009	Messor bouvieri	xcom	Puerto de Santa Maria	Los vuelos comienza a partir de la 1 de la tarde, vuelan el dia siguiente a un dia de lluvia con sol.
17/10/2008	Crematogaster scutellaris	Messoriano	Zaragoza	Buena Tª. Varias reinas ya sin alas encontradas entre cientos de obreras en un tronco muerto de acacia.
14/10/2008	Messor barbarus	MJANT	la roda sevilla	no  masivo  2º  vuelo (trás 30sep08 1º)22ºC 51% humedad 12:30pm a 14:00h; vuelo de otro insecto no puedo identificar 
13/10/2008	Messor barbarus	Anthein	Reus (Campus Bellissens) URV	Vuelo masivo. A las 14:00 decenas de reinas fecundadas (sin alas) por el suelo, algunas excavando.
13/10/2008	Messor barbarus	Messoriano	Zaragoza	Salida masiva, día muy soleado, el día anterior llovió mucho.
13/10/2008	Messor barbarus	PacoRuiz	Sevillla	No era un vuelo masivo, pero era fácil encontrarlas. También he visto algún alado muy pequeño, negro, que no sabría identificar
12/10/2008	Messor barbarus	alberto_enfermero	carretera burgos-valladolid. parada de rubiales (salamanca), béjar	en muuuchos sitios tras las lluvias. en estos las encontré yo ese día de viajes...
11/10/2008	Tetramorium sp.	alberto_enfermero	San Sebastian - Donostia	en una acera, en el centro de la ciudad, tras una tormenta.
10/10/2008	Solenopsis fugax	srenau	Parc de l'Agulla de Manresa	En un rinconcito en una escuadra de cemento todas juntas y sin alas. Cogí 30 pero habian más.
10/10/2008	Lasius sp.	alberto_enfermero	bejar salamanca	tras las lluvias, por una acera...
05/10/2008	Lasius sp.	MadGator	Cacicedo de Camargo, Cantabria	por la tarde, vuelos grandes, sol picon despues de 2 dias de lluvia
05/10/2008	Tetramorium sp.	MadGator	Cacicedo de Camargo, Cantabria	por la tarde, vuelos grandes, sol picon despues de 2 dias de lluvia
05/10/2008	Myrmica sp.	MadGator	Cacicedo de Camargo, Cantabria	por la tarde, vuelos grandes, sol picon despues de 2 dias de lluvia
01/10/2008	Solenopsis fugax	Eldono16	Santa Pola (parque de trafico)	Vuelos masivisimos ayer y hoy
01/10/2008	Solenopsis fugax	domi	el rincon(huelva) en la primera calle todo acia abajo	las messor las encontre en un vuelo masivo sobre las 12:00 de la mañana,las solenopsis sobre las 13:30 de la tarde y la crematogaster sobre la 13:30-15:30 aprox.
01/10/2008	Messor barbarus	domi	el rincon(huelva) en la primera calle todo acia abajo	las messor las encontre en un vuelo masivo sobre las 12:00 de la mañana,las solenopsis sobre las 13:30 de la tarde y la crematogaster sobre la 13:30-15:30 aprox.
01/10/2008	Crematogaster sp.	domi	el rincon(huelva) en la primera calle todo acia abajo	las messor las encontre en un vuelo masivo sobre las 12:00 de la mañana,las solenopsis sobre las 13:30 de la tarde y la crematogaster sobre la 13:30-15:30 aprox.
30/09/2008	Messor sp.	xcom	Puerto de Santa Maria	Encontradas las primeras messor a las 10:30 de la mañana y las aphas a la 1 de la tarde.
30/09/2008	Aphaenogaster dulcineae	xcom	Puerto de Santa Maria	Encontradas las primeras messor a las 10:30 de la mañana y las aphas a la 1 de la tarde.
29/09/2008	Messor barbarus	varanus3	Almadén de la Plata (Sierra Norte de Sevilla)	Saldrían antes, pero hasta hoy no he visto reinas. La mayoría sin alas, buscando donde esconderse. Ha estado lloviendo desde hace 3 días!
29/09/2008	Messor sp.	Pokor	Biar (Alicante)	A las 4 de la tarde salida reducida. nubes negras y poco sol. frio
29/09/2008	Aphaenogaster dulcineae	Pokor	Biar (Alicante)	A las 4 de la tarde salida reducida. nubes negras y poco sol. frio
28/09/2008	Aphaenogaster dulcineae	Pokor	Biar (Alicante)	San ramon a las 3 y media
26/09/2008	Aphaenogaster dulcineae	Pokor	Biar (Alicante)	En san ramon a las 15:00 despues de lluvias y una breve salida de sol.
26/09/2008	Messor barbarus	Pokor	Biar (Alicante)	En San Ramon, despues de la salida de las aphas una breve oleada de alados, 3 reinas. a las 16:00
25/09/2008	Messor barbarus	Elias Amorós	La Marina, Elx	Dias 23,24 y 25 después de las lluvias.
24/09/2008	Messor barbarus	Anthein	Reus (Campus Bellissens) URV	A las 16:00h, un día soleado después de tres dias de fuertes lluvias. Reinas fecundadas, ya sin alas, dispersas.
23/09/2008	Messor barbarus	carterete	Madrid capital, zona sur	Por la tarde multitud de reinas fecundadas buscando nuevo hogar
22/09/2008	Messor barbarus	AlvaroGE	Provincia de Segovia	Desde las 12:00 en adelante. Por practicamente todo el pueblo, calles, parques, campo.Tambien se han visto un monton de cadaveres de reinas y machos, atropellados, comidos por otras hormigas...
22/09/2008	Aphaenogaster dulcineae	Pokor	Biar (Alicante)	A las 16:15 en los campos de arriba de la ermita de San Ramon, en el 2º campo en unas matas.
22/09/2008	Messor barbarus	Forrest	Entre los barrios Canillejas y Las Rosas (Madrid) Cerca de la comisaría.	Vuelo espectacular con 8 reinas cada 5 pasos en 4 manzanas seguidas. 
21/09/2008	Messor barbarus	alberto_enfermero	bejar salamanca	vuelo en masa tras lluvias
21/09/2008	Cryptopone sp.	alberto_enfermero	bejar salamanca	vuelo junto con las messor
21/09/2008	Messor structor	domi	punta  umbria(huelva)	en la peguera cerca de una casa abandonada
21/09/2008	Messor barbarus	domi	el rincon(huelva)	es la primera calle bajas para abajo del todo y cuando yegues a unas planadas ese es el sitio!!
19/09/2008	Solenopsis fugax	Pokor	Campus Universidad Alicante	A las 12:30 vuelos masivos, cielo nublado y calor. Ni rastro de messors. por todo el campus
19/09/2008	Pheidole pallidula	misson	Tomares (Sevilla)	Pequeño vuelo a las 18:30 h. poca humedad, 33ºC, nada de viento
19/09/2008	Solenopsis fugax	domi	palos de la frontera(huelva)	donde esta la laguna;hay dos caminos metete en un que ay eucaliptos digue el camino hasta que yegues al campo de fresas.
19/09/2008	Aphaenogaster dulcineae	Gayo	Mula(Murcia) en la ciudad	en el colegio, una pena que al creer que era solenopsis no buscara más, habian muchos machos además
18/09/2008	Crematogaster scutellaris	chousas	L'Hospitalet de Llobregat, Barcelona	Hacia las 20h, dos reinas aladas. 
14/09/2008	Myrmecina graminicola	MadGator	Cacicedo de Camargo, Cantabria	unica reina recogida por la tarde, dia soleado , dia anterior lluvioso.
14/09/2008	Messor barbarus	xcom	El Puerto de Santa Maria (Cádiz)	Primer vuelo en el campo, fue solo una avanzada
10/09/2008	Messor barbarus	carterete	Madrid capital, zona sur	Tras la fuerte tormenta de anoche salida masiva esta mañana, entre las 10 y las 12
08/09/2008	Tetramorium sp.	MadGator	Cacicedo de Camargo, Cantabria	una sola reina por la tarde
29/08/2008	Camponotus barbaricus	domi	El rincon cerca de punta umbria(huelva)	Estaba en la calle final del rincon en el campo de pinos!! yo la encontre por la mañana muy temprano(07:30h-08:30h).
13/08/2008	Aphaenogaster ibericus	ankxo	Noroeste de Madrid	Machos en piscina. Anunciado por Reurnal aquí [http://www.lamarabunta.org/viewtopic.php?t=12744]
31/07/2008	Camponotus pilicornis	Pokor	Biar (Alicante)	Unas cuantas reinas.
30/07/2008	Camponotus cruentatus	gcm	Los Angeles de San Rafael (segovia)	Eran las 8:30 y un monton de reinas sin fecundar salian de los nidos.
30/07/2008	Camponotus cruentatus	E·M·3	Muntanyes de Prades (Tarragona)	Como siempre, despues de una pequeña lluvia y en una tarde calurosa. Hormigueros muy activos con muchas reinas aladas.
24/07/2008	Pheidole pallidula	Gayo	via verde del noroeste(murcia)	atardecer
24/07/2008	Camponotus sylvaticus	Gayo	via verde del noroeste(murcia)	atardecer
22/07/2008	Lasius sp.	alberto_enfermero	Béjar, salamanca	Lasius y camponotus negras al final del día, por el suelo, sin alas. no lluvias
22/07/2008	Camponotus sp.	alberto_enfermero	Béjar, salamanca	Lasius y camponotus negras al final del día, por el suelo, sin alas. no lluvias
20/07/2008	Camponotus cruentatus	E·M·3	Muntanyes de Prades (Tarragona)	De poca intensidad, de aqui poco volveran a salir mas.
20/07/2008	Camponotus aethiops	E·M·3	Muntanyes de Prades (Tarragona)	De poca intensidad, de aqui poco volveran a salir mas.
19/07/2008	Camponotus cruentatus	alberto_enfermero	bejar salamanca	recogida con alas aún a medio día. ha puesto huevos
16/07/2008	Camponotus sp.	Raven	Mataró (Barcelona)	20.30 algunos alados, a las 12 de la noche recogi una reina. No fue muy grande la salida
15/07/2008	Aphaenogaster ibericus	Gayo	cerca de Mula	las pheis se comian a un monton de machos
09/07/2008	Lasius sp.	MadGator	Cacicedo de Camargo, Cantabria	2 reinas cogidas en una piscina, habia muchos machos, por la mañana
08/07/2008	Tetramorium caespitum	erizo	Universidad Autonoma de Barcelona	una reina solitaria paseandose por la sombra a las 14.30
08/07/2008	Lasius sp.	EagleScreen	Madrid (Hortaleza)	Vuelos masivos a partir de las 20:00. Multitud de reinas fecundadas por el suelo a partir de las 21:00.
06/07/2008	Lasius sp.	Isthar	Blanes (Girona)	Lasius, sin alas, vagando solitaria justo antes de que lloviese ligeramente
05/07/2008	Tetramorium sp.	EagleScreen	Madrid (Hortaleza)	Alados iniciando el vuelo a las 6:00 am
04/07/2008	Desconocida	Chocolat_job	Gijón, Asturias	Por la tarde. Un gran grupo de gaviotas, golondrinas y puede que otros se alimentaban en círculos.
03/07/2008	Lasius niger	MadGator	Cacicedo de Camargo, Cantabria	12am dia soleado despues de lluvia
01/07/2008	Lasius fuliginosus	MadGator	Cacicedo de Camargo, Cantabria	una sola reina
01/07/2008	Lasius niger	MadGator	Cacicedo de Camargo, Cantabria	1º vuelo masivo que he visto, 8pm, dia siguiente lluvia
26/06/2008	Camponotus barbaricus	xcom	puerto de santa maria(cádiz)	1º vuelo de este año de esta especie, el dia de mas calor por el momento encontradas andanda por un camino de tierra a eso de la 11 de la noche¡
24/06/2008	Lasius sp.	Anthein	Torrefarrera (Lleida)	Salian del nido machos y hembras y echaban a volar. Las obreras también habian salido del nido alborotadas. Sobre las 15:00h
23/06/2008	Lasius sp.	erizo	Sant Joan de Vilatorrada (Manresa)	cientos de alados en una calle de san joan (muchisimos machos)
20/06/2008	Lasius sp.	alcon678	salamanca (villamayor)	hace mucho calor, nos hemos encontrado sobre 15 alados en el agua de las tortugas, hemos cogido las que aun estaban vivas
19/06/2008	Pheidole pallidula	AlvaroGE	Provincia de Segovia	Comienzo de los vuelos de Pheidole Pallidula, desde las 21.30 en adelante. Temperatura alta.Los dias siguientes continuan los vuelos.
18/06/2008	Tapinoma sp.	AlvaroGE	Provincia de Segovia	Encontradas alrededor y dentro de un camino. Una tarde de mucho calor 25ºC/30ºC o mas.
15/06/2008	Pheidole pallidula	Messoriano	Zaragoza	Primer día con algo de bochorno, salida timida al caer la tarde
15/06/2008	Tetramorium semilaeve	Messoriano	Zaragoza	Primer día con algo de bochorno, salida timida al caer la tarde
13/06/2008	Lasius sp.	varanus3	Almadén de la Plata (Sierra Norte de Sevilla)	Vuelven a salir alados, tanto machos como hembras. Sobre la misma hora y del mismo hormiguero registrados ayer. 
13/06/2008	Pheidole pallidula	misson	La Herradura (Granada)	A las 23 h vuelo masivo en la terraza del restaurante alemán "Rosa Náutica" (P. Andrés Segovia) atraidas por un farol. 25ºC, nada de viento, y mucha humedad ambiental a 10 metros de la orilla del mar
12/06/2008	Lasius sp.	misson	Sevilla, Paseo de la Palmera	A las 13:30 h. sol intenso, 35ºC, brisa suave. Una reina sin alas y algunas con alas corren sobre el albero de la acera frente al pabellón de Guatemala
12/06/2008	Lasius sp.	varanus3	Almadén de la Plata (Sierra Norte de Sevilla)	Sobre las 21:00h. Día caluroso, ligeramente nublado. Hembras y machos alados, junto a gran alboroto de obreras en las entradas al hormiguero. También Pheidole sp. realizan su salida.
12/06/2008	Pheidole sp.	varanus3	Almadén de la Plata (Sierra Norte de Sevilla)	Sobre las 21:00h. Día caluroso, ligeramente nublado. Hembras y machos alados, junto a gran alboroto de obreras en las entradas al hormiguero. También Pheidole sp. realizan su salida.
12/06/2008	Pheidole pallidula	xcom	puerto de santa maria(cádiz)	1º gran vuelo masivo, fue clave el bochorno producido ese dia
06/06/2008	Pheidole pallidula	xcom	puerto de santa maria(cádiz)	1º vuelo, no fue un vuelo muy masivo, fue el primero del verano de esta especie en esta zona
04/06/2008	Formica pratensis	alberto_enfermero	bejar, salamanca	slida de formicas tras varios dias de lluvia. recogidas en suelo, sin alas.
02/06/2008	Lasius sp.	Zuri13	Barcelona	Salida a las 14:30 en mi uni la UB de quimica estaban saliendo debajo de una escalera por dentro de la uni, muchos machos muertos
15/05/2008	Lasius fuliginosus	MadGator	Cacicedo de camargo, Cantabria	una unica reina recogida en el patio de casa, no tengo visto esta especie por las cercanias. 
12/05/2008	Lasius sp.	AlvaroGE	Provincia de Segovia	Varios dias de lluvia, viento casi nulo, temperatura mas o menos de 22-25ºC
01/05/2008	Myrmica sp.	alberto_enfermero	salamanca	tras una tormenta, andando por una pared, sin alas
24/04/2008	Tapinoma nigerrimum	Karcher	La Bañeza (León)	Pues encontré un hormiguero en la acera en el que salían bastantes reinas de esta especie, era una tarde calurosa y el dia anterior llovio bastante.
23/04/2008	Tetramorium sp.	crazyant	Dos Hermanas. Mi urbanización.	Sólo 3 ó 4 alados en las paredes de las casas. Entre las 23:30 y 24:20 h
23/04/2008	Tetramorium sp.	crazyant	Losas del jardín del Hotel Sevilla Congresos.	Un enorme ejército limpiando la acera y algunos despeques; eran aproximadamente 21:05
15/04/2008	Goniomma sp.	AlvaroGE	Segovia (España)	encontradas al lado de un camino, donde tambien habia messor. Dos dias de lluvia, viento nulo y temperatura perfecta.
15/04/2008	Messor bouvieri	AlvaroGE	Provincia de Segovia	Al lado de un camino, viento nulo, dos dias de lluvias, temperatura perfecta; unos 23-25 grados
12/04/2008	Messor barbarus	coldvyvora	Fuenlabrada, Madrid, parque descuidado lleno de maleza y arena granulada pegajosa y consistente.	una reina solitaria a las 16:00 pm con viento y unos 17 grados , despues de una semana de lluvias sale el sol y empieza a calentar .
26/03/2008	Tapinoma sp.	ale	Barrio Pedro salvador	A las 16h, la reina estaba buscando refugio.
21/11/2007	Messor barbarus	ENDER	Alcalá de Guadaira (Campo de las Beatas) - Sevilla	Apenas ha llovido en Sevilla desde Septiembre, y a finales de noviembre tras una tremenda tormenta... se produjo un vuelo masivo por media provincia. 13:00 horas, día soleado.
20/10/2007	Messor barbarus	Wind	La Cañada, Almería	Vuelos aislados al día siguiente de llover. Entre las 11 y las 13 en un descampado.
05/10/2007	Messor barbarus	kape	Girona, parking de la facultat de Ciències, UdG (Universitat de Girona)	son las 12, hace unas 3 horas dejó de llover...y hace un solceito fantàsticooo
05/10/2007	Messor barbarus	Phyrus	Castellón capital y pueblos de alrededor.	Desde las 10:00 de la mañana se observan multiples vuelos, a partir de las 12:00, multitud de reinas fecundadas.
05/10/2007	Pheidole pallidula	Sylivan	Granada	19:00 pm Despues de una lluvia no muy intensa, hacia mas frio que calor
05/10/2007	Messor barbarus	Anthein	Reus (Campus Bellissens) URV	A las 12:00h, cientos de reinas fecundadas por el suelo, algunas estaban excavando en la tierra.
04/10/2007	Messor barbarus	Gerard	urbanización entre Piera i Vallbona llamada Vallbonica (Barcelona)	A media tarde, estaban las calles llenas de ellas
04/10/2007	Messor barbarus	Gerard	Igualada (Barcelona)	Era a medio día, acababa de llover y estaba el cielo cubierto.
03/10/2007	Messor barbarus	vic	Mérida (Badajoz)	Visto por alberto_enfermero.
03/10/2007	Messor barbarus	Messoriano	Zaragoza	Salida masiva, al mediodía con buena temperatura y después de llover.
02/10/2007	Messor barbarus	vic	Olivenza comarca (Badajoz)	Salieron a lo largo de la tarde en toda la comarca, vuelo masivo. Después de lluvias intensas de más de 30 litros por la mañana un sol muy fuerte con sensación de calor
01/10/2007	Myrmica sp.	MadGator	Igollo y Cacicedo de Camargo, Cantabria	4 y 6 pm, 22º, dia de bochorno.
25/09/2007	Messor barbarus	Elias Amorós	La Marina, Elx	Dias 23,24 y 25 después de las lluvias.
23/09/2007	Lasius sp.	MadGator	Cacicedo de Camargo	dia nuboso, 21º, 7 pm, dia anterior llovio, 1ª salida de otoño, vuelo abundante
23/09/2007	Messor barbarus	ale	Hinojosa del duque	sobre las 13h encntre varias reinas aladas y una fecundada
22/09/2007	Messor capitatus	E·M·3	Muntanyes de Prades, Alt camp, Tarragona	gran cantidad, tenias que ir esquivandolas por el suelo
21/09/2007	Messor sp.	Mikka	Granada (centro ciudad)	A día 22 aún quedaban algunas reinas sin alas por las calles
16/09/2007	Messor sp.	alcon678	villamayor (salamanca)	despues de una pequeña llovizna, al salir el sol, con buena temperatura
16/09/2007	Myrmica sp.	ankxo	San Tomé, Marín, Pontevedra	Día de bochorno con tormentas al final de la tarde.
16/09/2007	Messor barbarus	ale	Sevilla	Despues de la tormenta se vieron unas cuantas reinas fecundadas
08/09/2007	Desconocida	hormiguillotica	San Jose, Costa Rica	Antas de las 9:00 de la mañana
27/08/2007	Lasius niger	chousas	Guitiriz, Lugo	
27/08/2007	Tetramorium sp.	chousas	Guitiriz, Lugo	
27/08/2007	Myrmica ruginodis	chousas	Guitiriz, Lugo	
26/08/2007	Tetramorium sp.	ankxo	Silvestre, Marín (Pontevedra)	Bochorno continuo con lluvias ocasionales
25/08/2007	Myrmica sp.	alberto_enfermero	bejar salamanca	ultima hora de la tarde, durante una tormenta, lloviendo un poco. se pegó al cristal del coche parado.
14/08/2007	Lasius niger	E·M·3	Muntanyes de Prades, Alt camp, Tarragona	en masa por todo el bosque, tarde de lo mas calurosa, sobre las 20h.
14/08/2007	Lasius sp.	MadGator	Villanueva de Villaescusa, Cantabria	11 pm, dia soleado,siguiente nublado, 3 reinas y unos 30 machos en ventana iluminada
07/08/2007	Pheidole pallidula	Raven	Zona de caminos sobre Mataro (Barcelona)	Sobre las 5 de la tarde, un dia anterior a tormentas y aun bajo amenaza de llover, no era masiva la salida pero bastantes hormigueros con alados volando.
05/08/2007	Camponotus sylvaticus	XyVy	Calle Pepe Pintado nº 4 - La Paloma - El Palmar (Murcia). LLama a mi puerta antes...	Hora de salida aproximada 23:30. Un par de aladas.
05/08/2007	Lasius sp.	MadGator	Cacicedo de Camargo, Cantabria	22:30, dia soleado, siguiente con lluvia, en las farolas de tono azulado cientos de alados, casi todo machos, en otras nada
04/08/2007	Lasius sp.	mitomed	Playa San Lorenzo, Gijón	
30/07/2007	Lasius sp.	ankxo	Maceda (Ourense)	Dos salidas de alados observadas en los días previos en otro hormiguero. Este día se observan de cerca apareamientos y arrancamiento de alas.
28/07/2007	Camponotus truncatus	alberto_enfermero	bejar salamanca	pleno medio día, un sol de justicia, sobre una pared
28/07/2007	Lasius sp.	mitomed	Tazones, Asturias	Un amigo, Nacho Vega observó como, en un día de mucho sol, alrededor desde las 18 30 hasta el anochece unas gaviotas reidoras (Larus ridibundus) se ponían las botas comiendo en una muy numerosa salida
25/07/2007	Lasius sp.	mitomed	Hospital de Cabueñes (Gijón)	No tuve tiempo para mirar mucho, vi dos sin alas y una todavía con ellas.
25/07/2007	Lasius sp.	MadGator	Silio, Cantabria	a las 20 horas mas o menos, soleado
25/07/2007	Lasius sp.	MadGator	Maliaño (Eroski), Cantabria	casi todo machos, 20 horas, soleado
25/07/2007	Lasius niger	chousas	Guitiriz, Lugo	
24/07/2007	Tetramorium sp.	FelixLeo	Pozuelo - Madrid	Dando un paseo a las 10 de la noche ví varias reinas Tetra en el suelo, una aún con alas y varias ya sin alas.
23/07/2007	Lasius sp.	alberto_enfermero	bejar salamanca	ultima hora de la tarde, calor y tiempo estable
23/07/2007	Tetramorium sp.	alberto_enfermero	bejar salamanca	ultima hora de la tarde, calor y tiempo estable
23/07/2007	Camponotus sp.	alberto_enfermero	bejar salamanca	ultima hora de la tarde, calor y tiempo estable
19/07/2007	Tetramorium sp.	superprp	La Roda (Albacete)	Sobre las 11 de la noche, una noche sin aire y muy calurosa, vuelos en el parque de la cañada, debajo de una farola, lleno de alados
18/07/2007	Camponotus sp.	Mikka	Málaga (centro de la ciudad y alrededores)	Vuelo masivo en noche muy calurosa y sin viento ni lluvias
16/07/2007	Camponotus sylvaticus	XyVy	Calle Pepe Pintado nº 4 - La Paloma - El Palmar (Murcia). LLama a mi puerta antes...	Hora de salida nocturna de las 22:00 horas en adelante, facil localizar acuden a la luz.
15/07/2007	Lasius niger	Marisol	Teruel	en una piscina, por todo el césped. Yo las vi a las tres de la tarde.
13/07/2007	Lasius sp.	MadGator	poligono industrial de Guarnizo, Cantabria	12 de la mañana
12/07/2007	Lasius sp.	insectopy	Azpeitia (Guipuzcoa)	18:00 Día soleado justo después de varios de lluvia. En un jardín, sobre las plantas, asfalto, etc...
05/07/2007	Lasius sp.	FelixLeo	Pozuelo de Alarcon - Madrid	Vuelos de Lasius. Se produjeron durante varios atardeceres entre el 24/6 y el 5/7. Tardes y noches calurosas sin viento (ni lluvia)
05/07/2007	Lasius sp.	MadGator	Cacicedo de Camargo, Cantabria	a la 8 pm dia soleado, salida masiva, posible L. niger
05/07/2007	Lasius sp.	chousas	Mondariz, Pontevedra	
05/07/2007	Tetramorium forte	chousas	Mondariz, Pontevedra	
05/07/2007	Tetramorium caespitum	chousas	Mondariz, Pontevedra	
05/07/2007	Pheidole sp.	chousas	Mondariz, Pontevedra	
03/07/2007	Tetramorium semilaeve	E·M·3	Muntanyes de Prades, Alt camp, Tarragona	al anochecer, dia caluroso y seco. con poca frecuencia.
03/07/2007	Camponotus cruentatus	E·M·3	Muntanyes de Prades, Alt camp, Tarragona	al anochecer, dia caluroso y seco. con poca frecuencia.
03/07/2007	Camponotus aethiops	E·M·3	Muntanyes de Prades, Alt camp, Tarragona	al anochecer, dia caluroso y seco. con poca frecuencia.
01/07/2007	Camponotus lateralis	alberto_enfermero	bejar salamanca	fecha aproximada, cogida a ultimas horas de la tarde
30/06/2007	Lasius sp.	MadGator	Santander, Solares, Laredo	dia soleado despues de varios nublados, siguiente dia lloviendo, 1ª salida grande
